MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,TECHINDIA NIRMAN LIMITED,         5.75,         5.50,         6.00,         5.50,         5.75,                    97626.85,17180,N, ,70,         6.75,         2.50
N,TEJAS NETWORKS LIMITED,       180.10,       185.40,       185.40,       180.10,       181.10,                 38421068.05,210783,N, ,2884,       185.40,        45.90
N,TEMBO GLOBAL IND LTD,       188.45,       182.15,       192.00,       182.15,       190.50,                   501807.75,2652,N, ,60,       227.00,       173.65
N,TRANSWARRANTY FIN. LTD.,         4.40,         4.40,         4.45,         4.30,         4.45,                    18203.55,4124,N, ,26,         4.95,         2.20
N,TGB BANQUETS&HOTELS LTD,         8.85,         9.10,         9.10,         8.45,         8.70,                   244081.00,27642,N, ,99,         9.90,         5.00
N,THOMAS SCOTT (INDIA) LTD,        16.95,        17.75,        17.75,        17.75,        17.75,                    33228.00,1872,N, ,19,        17.75,         4.05
N,TIL LTD,       176.20,       184.80,       184.80,       173.50,       175.65,                   434248.00,2462,N, ,57,       318.50,       171.00
N,TIPS INDUSTRIES LTD.,      1436.40,      1508.00,      1508.00,      1370.00,      1459.10,                 20537523.10,14148,N, ,1128,      1508.00,       401.90
N,TIRUPATI FORGE LIMITED,        32.55,        32.00,        34.15,        32.00,        32.00,                    11990.50,370,N, ,8,        34.15,        20.25
N,THE MANDHANA RET VENT LTD,        18.70,        19.40,        19.40,        17.80,        18.30,                  1903311.30,105118,N, ,606,        25.60,         6.25
N,TAMILNADU TELECOMMUNICATI,         7.60,         7.95,         7.95,         7.75,         7.90,                   294362.80,37320,N, ,135,         9.10,         1.45
N,TREE HOUSE EDU LTD,        11.15,        11.70,        11.70,        11.70,        11.70,                   319269.60,27288,N, ,57,        11.70,         5.35
N,TRF LIMITED,       157.20,       155.00,       155.00,       149.35,       149.35,                  5155240.30,34232,N, ,448,       155.00,        77.00
N,T T LIMITED,        64.05,        61.50,        65.95,        61.45,        64.75,                  2507626.15,39219,N, ,223,        88.00,        49.10
N,TATA TELESERV(MAHARASTRA),        44.60,        46.80,        46.80,        46.80,        46.80,                166067834.40,3548458,N, ,5882,        46.80,         6.05
N,TV VISION LIMITED,         2.15,         2.15,         2.15,         2.05,         2.05,                     7929.75,3745,N, ,9,         3.15,         1.40
N,UJAAS ENERGY LIMITED,         3.20,         3.30,         3.30,         3.15,         3.20,                  2631326.00,822997,N, ,1055,         3.45,         2.30
N,USHA MARTIN EDU & SOL LTD,         4.45,         4.45,         4.60,         4.25,         4.30,                    57048.05,13088,N, ,74,         7.95,         1.05
N,VIJI FINANCE LIMITED,         1.55,         1.50,         1.50,         1.50,         1.50,                    52930.50,35287,N, ,81,         1.80,          .65
N,VIKAS ECOTECH LIMITED,         2.05,         2.05,         2.10,         1.95,         2.00,                  2881099.50,1425860,N, ,1187,         5.25,         1.95
N,VIPUL LIMITED,        36.40,        35.15,        37.00,        35.10,        36.00,                   469369.00,12769,N, ,55,        37.85,        17.55
N,VISA STEEL LIMITED,        11.05,        10.50,        11.45,        10.50,        10.95,                  1301656.50,120054,N, ,334,        11.90,         4.90
N,VISAGAR POLYTEX LTD,          .95,          .95,          .95,          .90,          .90,                  2388275.80,2591023,N, ,1257,         2.00,          .30
N,VIVIMED LABS LIMITED,        25.05,        23.80,        23.80,        23.80,        23.80,                  2852073.00,119835,N, ,788,        33.60,        10.35
N,WANBURY LIMITED,        85.70,        81.45,        81.45,        81.45,        81.45,                   450988.65,5537,N, ,74,       114.00,        22.00
N,WEALTH FRST PORT. MG. LTD,       144.25,       145.00,       145.00,       145.00,       145.00,                    21460.00,148,N, ,5,       149.00,       110.50
N,THE WESTERN INDIA PLY LTD,        66.50,        69.70,        69.70,        66.55,        66.90,                    21471.30,319,N, ,7,        73.50,        44.65
N,W.S.INDUSTRIES (I) LTD.,         6.10,         5.80,         5.80,         5.80,         5.80,                   203000.00,35000,N, ,23,         8.25,         1.15
N,XPRO INDIA LIMITED,       168.75,       165.00,       167.65,       160.35,       161.75,                  3444867.50,21268,N, ,200,       191.45,        36.00
N,YAARII DIG INTEGR SER LTD,       104.15,       103.00,       106.50,       100.45,       102.40,                  7295732.35,70760,N, ,467,       123.85,        39.00
N,ZENITH EXPORTS LTD,        90.35,        86.50,        94.85,        86.50,        91.95,                   308614.10,3398,N, ,63,       102.00,        38.85
N,ZODIAC JRD MKJ- LTD,        33.40,        34.95,        34.95,        32.90,        33.80,                      679.55,20,N, ,4,        49.70,        24.00
N,BALLARPUR INDUSTRIES LTD,         1.65,         1.60,         1.60,         1.60,         1.60,                  1705979.20,1066237,N, ,490,         1.90,         1.00
N,BARTRONICS INDIA LIMITED,         4.05,         4.10,         4.10,         3.85,         3.85,                   132707.80,34062,N, ,49,         5.05,         1.35
N,C&C CONST. LTD,         4.80,         4.60,         4.60,         4.60,         4.60,                   138929.20,30202,N, ,30,         7.75,         1.90
N,COX & KINGS LIMITED,         2.10,         2.00,         2.00,         2.00,         2.00,                   252470.00,126235,N, ,164,         2.70,         1.05
N,DIAMOND POWER INFRA LTD,         1.05,         1.00,         1.00,         1.00,         1.00,                      200.00,200,N, ,2,         1.50,          .45
N,EASUN REYROLLE LTD,         3.00,         3.15,         3.15,         2.90,         3.00,                    67010.05,22449,N, ,38,         3.75,         1.85
N,EDUCOMP SOLUTIONS LTD,         3.75,         3.65,         3.80,         3.60,         3.75,                   198651.55,53251,N, ,97,         4.90,         2.30
N,EMCO LIMITED,         2.55,         2.45,         2.45,         2.45,         2.45,                    21393.40,8732,N, ,22,         3.45,          .95
N,GOENKA DIAMOND&JEWELS LTD,         1.35,         1.40,         1.40,         1.30,         1.30,                   374296.60,283967,N, ,98,         2.40,          .55
N,HOUSING DEV & INFRA LTD,         5.70,         5.65,         5.75,         5.50,         5.50,                  2044519.30,364301,N, ,546,         8.70,         2.60
N,HMT LTD -,        31.40,        31.40,        32.95,        31.35,        31.95,                   791665.30,24666,N, ,128,        39.50,        13.80
N,IL&FS ENG AND CONS CO LTD,         5.10,         5.35,         5.35,         5.20,         5.35,                   496521.75,92861,N, ,82,         5.35,         2.85
N,IL&FS TRANS NET LTD,         3.35,         3.50,         3.50,         3.50,         3.50,                   206608.50,59031,N, ,45,         3.50,          .95
N,INDOSOLAR LIMITED,         4.05,         4.10,         4.25,         3.85,         3.85,                  2357388.60,592716,N, ,599,         4.25,         1.00
N,JAIN STUDIOS LIMITED,         2.65,         2.65,         2.65,         2.60,         2.65,                    13781.90,5216,N, ,13,         2.95,         1.35
N,JET AIRWAYS (INDIA) LTD.,       133.10,       126.45,       126.45,       126.45,       126.45,                 47242225.80,373604,N, ,3717,       169.90,        23.65
N,JYOTI STRUCTURES LTD,         8.05,         8.45,         8.45,         8.45,         8.45,                   237174.60,28068,N, ,41,         8.45,         1.90
N,LAKSHMI PRE SCRE LTD,         4.95,         4.95,         5.00,         4.75,         4.95,                    10650.70,2159,N, ,11,         7.55,         1.95
N,MELSTAR INFORMATION TECH,         2.90,         3.00,         3.00,         3.00,         3.00,                    47838.00,15946,N, ,23,         3.45,         1.65
N,METALYST FORGINGS LIMITED,         6.20,         6.35,         6.35,         5.95,         6.05,                    43793.25,7247,N, ,46,         8.65,         4.75
N,NITIN FIRE PROT IND. LTD.,         1.35,         1.40,         1.40,         1.40,         1.40,                    79975.00,57125,N, ,32,         1.40,          .30
N,PAE LIMITED,         9.90,        10.35,        10.35,         9.45,         9.45,                    88560.95,9081,N, ,49,        12.70,         1.85
N,PUNJ LLOYD LIMITED,         2.20,         2.10,         2.30,         2.10,         2.20,                  1784120.20,816179,N, ,455,         2.80,         1.20
N,RAJ RAYON INDUSTRIES LTD,          .30,          .30,          .35,          .25,          .30,                   154003.60,550921,N, ,54,          .60,          .05
N,RADHA MADHAV CO. LTD.,         3.00,         3.05,         3.10,         2.90,         2.95,                   159747.50,53863,N, ,64,         3.20,         2.85
N,RELIANCE NAVAL & ENGG LTD,         5.25,         5.00,         5.00,         5.00,         5.00,                  2137215.00,427443,N, ,589,         6.95,         2.50
N,SANWARIA CONSUMER LIMITED,          .90,          .85,          .85,          .85,          .85,                   969736.95,1140867,N, ,715,         1.95,          .55
N,SPENTEX IND. LTD,          .90,          .90,          .90,          .85,          .90,                    30514.45,35682,N, ,34,         1.35,          .50
N,TANTIA CONST LTD,         6.80,         6.70,         7.10,         6.70,         7.05,                    96400.20,13864,N, ,63,        10.50,         1.30
N,UNITECH LIMITED,         2.80,         2.70,         2.70,         2.70,         2.70,                  1689840.90,625867,N, ,572,         3.65,         1.30
N,VICEROY HOTELS LIMITED,         3.70,         3.80,         3.85,         3.55,         3.60,                   187655.55,51345,N, ,81,         4.05,         3.55
N,ABHISHEK INTEGRATIONS LTD,        31.00,        29.45,        29.45,        29.45,        29.45,                   176700.00,6000,N, ,2,        40.00,        29.45
 , , , , , , , , ,N, , , , , , 
 ,OTHER SECURITIES, , , , , , , ,N, , , , 
N,2.50%GOLDBONDS2028SR-I,      4737.38,      4774.99,      4780.00,      4745.01,      4771.04,                   777290.73,163,N, ,48,      5390.00,      4515.00
N,2.75% GOLDBONDS2024TR-IV,      4735.00,      4722.00,      4790.00,      4722.00,      4770.00,                  1058020.02,222,N, ,42,      5474.00,      4591.00
N,2.50%GOLDBONDS2027SR-III,      4800.00,      4652.00,      4834.99,      4652.00,      4834.99,                    90635.98,19,N, ,10,      5463.00,      4450.00
N,2.50%GOLDBONDS2028SR-V,      4798.68,      4798.68,      4809.00,      4790.00,      4796.65,                  4457381.88,929,N, ,163,      5190.00,      4281.11
N,2.50%GOLDBONDS2027SR-VII,      4725.00,      4719.00,      4762.00,      4656.00,      4753.00,                   189813.01,40,N, ,7,      5819.00,      4513.00
N,2.50%GOLDBONDS 2025 SR-X,      5088.00,      5085.00,      5085.00,      5069.00,      5069.00,                    10154.00,2,N, ,2,      5459.00,      4580.00
N,2.50%GOLDBONDS2025 SR-XII,      4700.00,      4653.00,      4653.00,      4650.00,      4651.50,                     9303.00,2,N, ,2,      5397.99,      4451.95
N,2.50%GOLDBONDS2025SR-XIII,      4639.00,      4700.00,      4700.00,      4695.00,      4695.00,                   164484.92,35,N, ,7,      5400.00,      4485.00
N,2.50%GOLDBONDS2026SR-IV,      4701.00,      4701.00,      4701.00,      4680.00,      4680.00,                    14061.00,3,N, ,3,      5400.00,      4520.00
N,2.75%GOLDBONDS2024 TR-II,      4720.00,      4799.00,      4799.00,      4680.00,      4788.95,                    86083.45,18,N, ,5,      5499.99,      4470.00
N,2.50%GOLDBONDS2028SR-IX,      4721.50,      4899.99,      4899.99,      4680.01,      4680.01,                     9580.00,2,N, ,2,      5400.00,      4516.00
N,2.50%GOLDBONDS2029SR-XI,      4702.25,      4705.00,      4734.00,      4703.00,      4724.00,                   117925.79,25,N, ,13,      4875.00,      4550.00
N,2.50%GOLDBONDS2028SR-VIII,      4700.00,      4700.00,      4760.00,      4654.00,      4760.00,                    18854.00,4,N, ,4,      5384.00,      4501.00
N,2.50%GOLDBONDS2026SR-XIV,      4710.00,      4710.00,      4710.00,      4710.00,      4710.00,                     4710.00,1,N, ,1,      5399.00,      4500.10
N,2.50%GOLDBONDS2029SR-IX,      4727.08,      4715.00,      4739.00,      4700.00,      4726.24,                  1282949.62,272,N, ,75,      5057.00,      4451.00
N,2.50%GOLDBONDS2029SR-X,      4764.79,      4799.75,      4799.75,      4740.00,      4741.00,                   522877.00,109,N, ,8,      5100.00,      4555.00
N,2.5%GOLDBONDS2029SR-III,      4762.00,      4700.00,      4762.00,      4700.00,      4715.75,                  1109399.50,235,N, ,63,      5202.98,      4680.00
N,SGB2.50%JUL2025SR-II17-18,      4706.88,      4720.00,      4720.00,      4690.01,      4690.01,                    61013.11,13,N, ,8,      5417.00,      4500.00
N,2.50%GOLDBONDS2027SR-II,      4670.51,      4670.51,      4827.00,      4651.00,      4690.26,                   201902.67,43,N, ,11,      5804.60,      4410.00
N,2.50%GOLDBONDS2028SR-IV,      4731.97,      4731.00,      4745.00,      4720.00,      4726.75,                  1702534.67,360,N, ,58,      5331.00,      4501.00
N,2.5%GOLDBONDS2028SR-III,      4677.26,      4666.00,      4685.00,      4650.00,      4681.31,                  7463286.92,1601,N, ,105,      5329.00,      4505.00
N,2.5%GOLDBONDS2029SR-II,      4679.90,      4680.01,      4740.00,      4671.00,      4675.00,                  1095650.85,234,N, ,52,      4810.00,      4653.00
N,2.75%GOLDBONDS2024 TR-III,      4731.50,      4790.00,      4795.00,      4701.00,      4701.00,                   142860.00,30,N, ,3,      5475.00,      4455.00
N,2.50%GOLDBONDS 2025TR-VII,      4644.20,      4784.95,      4784.99,      4716.00,      4725.20,                    99602.53,21,N, ,6,      5395.00,      4475.00
N,2.50%GOLDBONDS2028SR-X,      4710.00,      4749.00,      4749.98,      4650.00,      4650.00,                    70803.92,15,N, ,4,      5380.00,      4499.99
N,SGB2.50%MAY2025SR-I 17-18,      4650.80,      4650.80,      4685.00,      4606.00,      4674.16,                  2609584.00,560,N, ,62,      5413.99,      4503.00
N,2.50%GOLDBONDS2026SR-I,      4654.25,      4748.90,      4748.90,      4651.00,      4651.28,                    74606.80,16,N, ,6,      5400.00,      4480.00
N,2.50%GOLDBONDS2028SR-II,      4681.00,      4700.00,      4700.00,      4680.00,      4680.05,                  2082672.06,445,N, ,29,      5338.00,      4498.00
N,2.5%GOLDBONDS2029SR-I,      4674.24,      4725.00,      4725.00,      4678.00,      4689.04,                  5368526.74,1144,N, ,141,      4786.00,      4622.20
N,2.50%GOLDBONDS2029SR-XII,      4710.37,      4702.00,      4724.00,      4690.00,      4706.45,                  2076151.98,442,N, ,89,      4849.95,      4500.00
N,2.5%GOLDBONDS2028SR-VIII,      4738.77,      4781.00,      4799.00,      4714.00,      4753.12,                   161706.85,34,N, ,21,      5290.00,      4374.51
N,2.75% GOLDBONDS 2023 TR-1,      4899.00,      4900.00,      4900.00,      4733.00,      4749.69,                   533708.82,112,N, ,31,      5700.00,      4551.00
N,2.50% GOLDBONDS2024 TR-VI,      4674.67,      4777.00,      4777.00,      4720.00,      4734.99,                    14246.99,3,N, ,3,      5425.00,      4500.00
N,2.50% GOLDBONDS2025SR-VII,      4675.01,      4675.01,      4675.01,      4675.01,      4675.01,                     9350.02,2,N, ,1,      5399.00,      4521.00
N,2.50%GOLDBONDS2025SR-VIII,      4797.00,      4650.00,      4696.00,      4650.00,      4696.00,                    18692.00,4,N, ,2,      5399.00,      4550.01
N,2.50% GOLDBONDS2025SR-VI,      4781.10,      4650.00,      4650.00,      4640.00,      4645.00,                   232080.20,50,N, ,8,      5400.00,      4410.00
N,2.50%GOLDBONDS2026SR-III,      4757.00,      4739.90,      4739.90,      4735.00,      4735.00,                     9474.90,2,N, ,2,      5400.00,      4455.00
N,2.50%GOLDBONDS2028SR-VII,      4764.62,      4752.00,      4800.00,      4726.00,      4787.99,                   300683.63,63,N, ,13,      5240.00,      4500.00
N,2.50% GOLDBONDS2025SR-III,      4790.00,      4700.00,      4750.00,      4690.00,      4690.00,                    33140.00,7,N, ,5,      5500.00,      4500.00
N,2.50%GOLDBONDS2027SR-V,      4680.00,      4680.00,      4700.00,      4680.00,      4690.00,                    42190.05,9,N, ,5,      5499.00,      4492.30
N,2.50%GOLDBONDS2027SR-VI,      4668.16,      4668.00,      4710.00,      4656.50,      4668.00,                   140013.00,30,N, ,23,      5389.00,      4500.00
N,2.75% GOLDBONDS2024TR-V,      4705.25,      4849.00,      4849.00,      4706.00,      4706.00,                    14261.00,3,N, ,2,      5435.00,      4555.00
N,2.50%GOLDBONDS2027SR-IV,      4685.00,      4685.00,      4739.90,      4685.00,      4700.00,                    84724.50,18,N, ,4,      5445.00,      4451.00
N,2.50%GOLDBONDS2028SR-VI,      4716.38,      4710.00,      4770.00,      4710.00,      4744.50,                   402106.77,85,N, ,30,      5100.00,      4447.20
N,GOI LOAN  3.96% 2022,        77.51,        81.38,        81.38,        81.38,        81.38,                     8138.00,100,N, ,1,        95.04,        77.51
N,GOI LOAN 5.22% 2025,       100.00,       105.00,       105.00,       105.00,       105.00,                      105.00,1,N, ,1,       106.00,        93.13
N,GOI LOAN  5.85% 2030,        99.00,       100.00,       100.00,       100.00,       100.00,                    20000.00,200,N, ,1,       100.00,        95.04
N,GOI LOAN  6.67% 2050,        99.97,        99.60,       101.00,        99.50,       101.00,                   181396.00,1801,N, ,7,       106.00,        95.00
N,GOI LOAN  6.76% 2061,        99.60,        99.60,       101.75,        99.60,        99.65,                    79257.25,795,N, ,4,       103.50,        99.25
N,GOI LOAN  6.8% 2060,       102.00,       100.00,       100.00,       100.00,       100.00,                    18500.00,185,N, ,2,       112.00,        97.50
N,GOI LOAN 7.16% 2050,       111.00,       114.50,       114.50,       114.50,       114.50,                      114.50,1,N, ,1,       120.00,       100.75
N,GOI LOAN 7.19% 2060,       111.99,       113.00,       113.00,       113.00,       113.00,                      113.00,1,N, ,1,       124.00,       103.58
N,GOI LOAN 7.63% 2059,       120.00,       120.00,       120.00,       120.00,       120.00,                      600.00,5,N, ,1,       127.00,       106.43
N,GOI LOAN 7.72% 2049,       116.90,       117.39,       117.39,       117.39,       117.39,                      117.39,1,N, ,1,       120.30,       108.00
N,BIRLASLAMC - ABSLRIF6RD,        10.00,        11.00,        11.00,        11.00,        11.00,                       22.00,2,N, ,2,        11.00,        11.00
N,BIRLASLAMC - ABSLRIF6RG,         9.77,         9.83,         9.84,         9.83,         9.84,                      373.82,38,N, ,2,        10.08,         5.30
N,FRANTEMAMC - FILDF2GP,          .33,          .36,          .36,          .36,          .36,                     4945.32,13737,N, ,6,          .90,          .19
N,FRANTEMAMC - FILDF2GPD,         1.71,         1.54,         1.87,         1.54,         1.87,                    12204.13,7291,N, ,17,         2.08,          .40
N,HDFCAMC - HEOFRG1126,        11.20,        11.50,        11.50,        11.50,        11.50,                    57500.00,5000,N, ,2,        12.21,         7.50
N,SUNDARMAMC - M17RG,        10.70,        10.70,        10.70,        10.70,        10.70,                    10593.00,990,N, ,1,        10.70,         3.63
N,BOND 8.00% PA TAX FREE S1,      1081.00,      1080.25,      1080.25,      1080.25,      1080.25,                   101543.50,94,N, ,1,      1194.00,      1050.00
N,BOND 8.20% PA TAX FREE S1,      1085.00,      1086.70,      1087.00,      1083.00,      1087.00,                   438614.30,404,N, ,9,      1140.00,      1045.00
N,8.00% SEC RED NCD,        32.75,        32.75,        32.94,        32.75,        32.78,                   376160.46,11467,N, ,51,        36.00,        29.90
N,8.20 NCD05MAR27 FV 1000,      1225.08,      1232.50,      1232.50,      1216.10,      1224.35,                  4334190.36,3534,N, ,34,      1311.00,      1171.00
N,SEC RED NCD 9.60 % SR. I,      1036.87,      1031.05,      1035.05,      1031.05,      1035.00,                    58973.45,57,N, ,6,      1178.65,       945.60
N,IREDA 8.55NCDTR I SR II A,      1247.60,      1489.00,      1489.00,      1489.00,      1489.00,                     1489.00,1,N, ,1,      1999.99,      1228.45
N,BOND 8.10% PA TAX FREE S2,      1238.00,      1248.00,      1248.00,      1232.00,      1236.00,                  5177549.51,4166,N, ,19,      1298.90,      1175.00
N,9.00% UNSECURED NCD,      1085.00,      1090.00,      1090.00,      1086.00,      1089.00,                    65340.00,60,N, ,5,      1229.00,      1019.00
N,7.64% TAX FREE TRI SRIIB,      1246.90,      1237.05,      1249.00,      1237.00,      1245.68,                  4010367.20,3220,N, ,46,      1304.80,      1181.00
N,BOND 8.30% PA TAX FREE S2,      1259.30,      1265.00,      1265.00,      1258.00,      1258.92,                 11874988.82,9439,N, ,21,      1295.99,      1176.00
N,7.36% TAX FREE NCD,      1192.03,      1240.00,      1240.00,      1180.00,      1180.00,                   121000.00,100,N, ,2,      1240.00,      1142.30
N,TAXFREE SEC NCD TR1 S2,      1205.00,      1205.00,      1205.00,      1200.01,      1200.01,                  1551102.70,1290,N, ,7,      1288.00,      1160.00
N,DHANI LOANS & SERV LTD,      1007.00,      1000.50,      1008.00,      1000.50,      1008.00,                   205602.00,204,N, ,2,      1030.00,       810.00
N,SEC RED NCD 9.75% SR. III,      1080.56,      1000.00,      1072.03,      1000.00,      1072.03,                    36792.33,36,N, ,2,      1088.99,       850.00
N,SEC RED NCD 8.65% SR. III,       949.00,       960.00,       960.00,       959.99,       959.99,                     3839.98,4,N, ,3,       985.00,       730.00
N,8.10 NCD 05MAR22 FV 1000,      1053.00,      1051.00,      1051.00,      1050.00,      1050.02,                   231029.50,220,N, ,13,      1320.00,      1000.00
N,SEC RED NCD SR. II,      1250.00,      1231.05,      1232.00,      1230.00,      1231.05,                    67731.10,55,N, ,5,      1250.00,       885.00
N,UNSECURED NCD,      1710.00,      1700.00,      1700.00,      1695.00,      1695.00,                  2586405.00,1522,N, ,10,      1710.00,      1325.40
N,7.60% TAX FREE NCD,      1340.00,      1330.00,      1330.00,      1330.00,      1330.00,                    18620.00,14,N, ,1,      1370.00,      1256.10
N,SEC RED NCD 8.88% SR. 2B,       389.00,       396.00,       398.00,       380.00,       380.62,                    54338.00,137,N, ,6,       500.00,       210.00
N,8.91% TAX FREE NCD,      1404.14,      1421.00,      1430.00,      1421.00,      1426.00,                  1034878.10,725,N, ,11,      1494.00,      1325.10
N,SEC RED NCD 9.75 % SR.III,      1012.44,      1012.15,      1015.00,      1009.00,      1011.43,                   901671.47,891,N, ,43,      1057.80,       985.00
N,8.20% TAX FREE NCD,      1080.00,      1080.00,      1080.00,      1080.00,      1080.00,                   162000.00,150,N, ,2,      1200.00,      1045.00
N,SEC RED NCD 9.05% SR. II,       227.15,       221.02,       221.02,       221.00,       221.00,                    90612.02,410,N, ,8,       263.00,       127.00
N,DHANI LOANS & SERV LTD,      1268.36,      1250.00,      1250.00,      1250.00,      1250.00,                     6250.00,5,N, ,1,      1277.00,       801.05
N,SEC RED NCD 9.57% SR. V,       970.00,       971.00,       997.99,       971.00,       991.51,                   279061.50,283,N, ,15,      1100.00,       795.00
N,SEC RED NCD 8.88% SR. V,       920.00,       915.00,       915.00,       911.80,       911.80,                    10061.80,11,N, ,3,       940.00,       681.70
N,SEC RED NCD 10.20 % SR.IV,      1055.00,      1055.00,      1088.00,      1055.00,      1060.00,                   193586.50,183,N, ,23,      1199.00,       831.00
N,IREDA 8.80NCDTR I SR II B,      1291.00,      1309.99,      1309.99,      1309.99,      1309.99,                     6549.95,5,N, ,1,      1449.00,      1233.30
N,BOND 6.88% PA TAX FREE S1,      1285.00,      1053.10,      1292.00,      1053.10,      1085.00,                    29235.10,23,N, ,4,      1425.00,      1052.10
N,SEC RED NCD 8.93% SR. 3B,       379.53,       379.60,       379.79,       379.60,       379.76,                    17849.18,47,N, ,2,       390.00,       181.85
N,SEC RED NCD 10% SR. VI,      1015.00,      1000.00,      1040.00,      1000.00,      1040.00,                   158555.00,154,N, ,6,      1047.50,       585.01
N,SEC RED NCD 9.25% SR. VI,       930.00,       929.80,       935.00,       929.80,       935.00,                   112542.00,121,N, ,3,       945.00,       612.50
N,SERENCD8.90%SRIIICIII&IV,      1050.00,      1045.00,      1045.00,      1045.00,      1045.00,                    52250.00,50,N, ,1,      1080.00,       712.48
N,UNSEC RED NCD 10.0% SR. V,      1029.00,      1029.00,      1029.90,      1020.00,      1020.00,                   591420.00,577,N, ,4,      1085.00,       930.00
N,8.75% TAX FREE TR I S IIB,      1290.46,      1290.00,      1294.00,      1290.00,      1294.00,                   517200.00,400,N, ,2,      1406.97,      1247.00
N,BOND 9.01%PA TF TR-I S 3B,      7325.00,      7222.00,      7226.00,      7210.00,      7225.00,                  1855467.00,257,N, ,25,      7650.00,      6957.00
N,8.91%S-R-NCD SERIES 3B,      1430.14,      1430.14,      1431.00,      1422.00,      1430.01,                  2431606.25,1705,N, ,36,      1520.01,      1386.00
N,SEC RED NCD 9.15% SR III,       227.70,       221.01,       223.15,       220.00,       223.15,                    88497.85,400,N, ,6,       335.90,       151.80
N,SEC RED NCD 8.30% SR.III,      1080.00,      1098.98,      1098.98,      1072.25,      1072.25,                   108401.48,101,N, ,3,      1300.00,      1000.00
N,DHANI LOANS & SERV LTD,      1004.78,      1020.00,      1020.00,      1010.01,      1010.01,                    39630.15,39,N, ,2,      1139.00,       815.00
N,SERENCD8.66%SRIVCIII&IV,       964.90,       965.00,       965.00,       945.70,       962.00,                   174221.40,183,N, ,9,       995.00,       721.02
N,SEC RED NCD SR. IV,      1472.00,      1453.03,      1453.03,      1453.03,      1453.03,                     7265.15,5,N, ,1,      1494.00,      1100.00
N,7.74% TAX FREE NCD,      1260.00,      1249.99,      1250.00,      1249.99,      1250.00,                   132499.50,106,N, ,2,      1319.99,      1210.00
N,8.49% SEC NON-CUM RED NCD,        13.90,        13.90,        13.95,        13.84,        13.90,                   286529.81,20633,N, ,98,        15.20,        12.00
N,DHANI LOANS & SERV LTD,      1220.00,      1200.00,      1200.00,      1200.00,      1200.00,                   120000.00,100,N, ,1,      1284.00,       648.10
N,SEC RED NCD 8.65% SR. V,       970.00,       970.20,       970.20,       970.20,       970.20,                    97020.00,100,N, ,3,      1069.90,       700.00
N,TAX FREE7.39% SR.IB,      1128.00,      1115.02,      1132.75,      1115.02,      1132.75,                    24813.82,22,N, ,5,      1299.00,      1094.00
N,8.92% TAX FREE NCD,      1430.76,      1434.99,      1438.25,      1434.99,      1437.50,                  2126497.64,1481,N, ,23,      1520.00,      1384.00
N,BOND 8.26% TAX FREE S1B,      1125.20,      1117.50,      1117.50,      1117.50,      1117.50,                    11175.00,10,N, ,1,      1244.00,      1079.20
N,UNS RED NCD 9.40% SR. IV,       201.00,       164.15,       214.88,       164.15,       170.00,                     3552.41,21,N, ,4,       257.00,       118.05
N,SEC RED NCD 8.10% SR.IV,      1078.10,      1078.10,      1078.10,      1078.00,      1078.00,                   355740.30,330,N, ,3,      1287.00,       950.00
N,7.69% TAX FREETRII SR2B,      1267.42,      1260.50,      1260.50,      1260.50,      1260.50,                     6302.50,5,N, ,1,      1400.00,      1224.00
N,BOND 9% 2021 TR-1 SR-I,      5232.00,      5232.00,      5245.00,      5232.00,      5245.00,                    41908.00,8,N, ,2,      5554.95,      4738.40
N,SEC RED NCD 9.50 % SR. II,      1004.00,       987.00,       993.05,       987.00,       993.05,                     3960.10,4,N, ,2,      1100.00,       845.60
N,BOND 8.48% PA TF TI-SIB,      1175.03,      1175.03,      1175.03,      1175.03,      1175.03,                     1175.03,1,N, ,1,      1449.90,      1083.10
N,BOND 8.71% TAX FREE S2B,      1289.99,      1290.00,      1290.00,      1289.01,      1289.01,                   193460.40,150,N, ,3,      1363.75,      1242.15
N,SEC RED NCD 9.0% SR. VI,       991.00,       990.00,       990.00,       990.00,       990.00,                   103950.00,105,N, ,2,      1010.00,       645.00
N,BOND 0% 2021 TR-1 SR-II,     11400.00,     11400.00,     11400.00,     11400.00,     11400.00,                   114000.00,10,N, ,4,     11400.00,      9852.80
N,BOND 8.65% PA TF TI-SIIB,      1276.86,      1275.10,      1275.10,      1275.10,      1275.10,                   138985.90,109,N, ,2,      1387.29,      1075.20
N,TAX FREE7.60% SR.IIB,      1240.14,      1240.00,      1242.90,      1239.00,      1242.90,                  4441951.20,3581,N, ,52,      1301.00,      1198.00
N,BOND 8.62% TAX FREE S3B,      1380.00,      1380.10,      1380.10,      1380.10,      1380.10,                    13801.00,10,N, ,2,      1679.00,      1332.01
N,SERENCD8.84%SRVICIII&IV,       900.00,       900.00,       900.00,       900.00,       900.00,                   144900.00,161,N, ,5,      1080.00,       712.00
N,BOND 8.70% 2022 TR-2 SR-I,      5159.00,      5150.00,      5160.00,      5150.00,      5160.00,                    41240.00,8,N, ,2,      5485.00,      5000.00
